"ID","nadconVersion","vertconVersion","srcDatum","destDatum","srcVertDatum","destVertDatum","srcLat","srcLatDms","destLat","destLatDms","srcLon","srcLonDms","destLon","destLonDms","srcEht","destEht","srcOrthht","destOrthoht","sigLat","sigLon","sigLat_m","sigLon_m","sigEht","sigOrthoht","deltaLat","deltaLon","spcZone","spcNorthing_m","spcEasting_m","spcNorthing_usft","spcEasting_usft","spcNorthing_ift","spcEasting_ift","spcConvergence","spcScaleFactor","spcCombinedFactor","utmZone","utmNorthing","utmEasting","utmConvergence","utmScaleFactor","utmCombinedFactor","x","y","z","usng"
"﻿ID","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34200","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7937716452","N404737.57792","40.7937716452","N404737.57792","-73.9677743005","W0735803.98748","-73.9677743005","W0735803.98748","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","69,638.100","302,719.736","228,471.000","993,173.000","228,471.457","993,174.986","00 01 15.88","0.99999538","N/A","UTM Zone 18","4,516,376.695","587,082.480","00 40 27.97","0.99969334","N/A","N/A","N/A","N/A","18TWL8708216376"
"34300","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7545916192","N404516.52983","40.7545916192","N404516.52983","-73.9877316234","W0735915.83384","-73.9877316234","W0735915.83384","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","65,286.767","301,036.017","214,195.000","987,649.000","214,195.428","987,650.975","00 00 28.89","0.99999628","N/A","UTM Zone 18","4,512,007.782","585,448.967","00 39 39.13","0.99968987","N/A","N/A","N/A","N/A","18TWL8544812007"
"34350","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7520442940","N404507.35946","40.7520442940","N404507.35946","-73.9859743782","W0735909.50776","-73.9859743782","W0735909.50776","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","65,003.912","301,184.455","213,267.000","988,136.000","213,267.427","988,137.976","00 00 33.03","0.99999636","N/A","UTM Zone 18","4,511,726.723","585,600.571","00 39 43.14","0.99969019","N/A","N/A","N/A","N/A","18TWL8560011726"
"34550","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8104815186","N404837.73347","40.8104815186","N404837.73347","-73.9457628437","W0735644.74624","-73.9457628437","W0735644.74624","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","71,494.641","304,576.276","234,562.000","999,264.000","234,562.469","999,265.999","00 02 07.71","0.99999514","N/A","UTM Zone 18","4,518,253.726","588,917.176","00 41 20.58","0.99969731","N/A","N/A","N/A","N/A","18TWL8891718253"
"34650","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8372423731","N405014.07254","40.8372423731","N405014.07254","-73.9399515716","W0735623.82566","-73.9399515716","W0735623.82566","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","74,466.751","305,064.567","244,313.000","1,000,866.000","244,313.489","1,000,868.002","00 02 21.40","0.99999493","N/A","UTM Zone 18","4,521,230.329","589,371.388","00 41 35.61","0.99969831","N/A","N/A","N/A","N/A","18TWL8937121230"
"34700","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8372600505","N405014.13618","40.8372600505","N405014.13618","-73.9370712825","W0735613.45662","-73.9370712825","W0735613.45662","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","74,468.885","305,307.493","244,320.000","1,001,663.000","244,320.489","1,001,665.003","00 02 28.18","0.99999493","N/A","UTM Zone 18","4,521,235.234","589,614.202","00 41 42.39","0.99969884","N/A","N/A","N/A","N/A","18TWL8961421235"
"34850","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7613284875","N404540.78256","40.7613284875","N404540.78256","-73.9778323856","W0735840.19659","-73.9778323856","W0735840.19659","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","66,035.052","301,871.781","216,650.000","990,391.000","216,650.433","990,392.981","00 00 52.20","0.99999610","N/A","UTM Zone 18","4,512,765.311","586,275.897","00 40 02.73","0.99969162","N/A","N/A","N/A","N/A","18TWL8627512765"
"34950","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8671073810","N405201.58657","40.8671073810","N405201.58657","-73.9256216233","W0735532.23784","-73.9256216233","W0735532.23784","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","77,784.201","306,270.358","255,197.000","1,004,822.000","255,197.510","1,004,824.010","00 02 55.14","0.99999494","N/A","UTM Zone 18","4,524,560.346","590,538.880","00 42 10.87","0.99970089","N/A","N/A","N/A","N/A","18TWL9053824560"
"35000","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7900220991","N404724.07956","40.7900220991","N404724.07956","-73.9669130079","W0735800.88683","-73.9669130079","W0735800.88683","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","69,221.742","302,792.583","227,105.000","993,412.000","227,105.454","993,413.987","00 01 17.91","0.99999545","N/A","UTM Zone 18","4,515,961.321","587,160.047","00 40 29.81","0.99969350","N/A","N/A","N/A","N/A","18TWL8716015961"
"35050","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8153254931","N404855.17178","40.8153254931","N404855.17178","-73.9577891939","W0735728.04110","-73.9577891939","W0735728.04110","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","72,032.004","303,561.290","236,325.000","995,934.000","236,325.473","995,935.992","00 01 39.39","0.99999508","N/A","UTM Zone 18","4,518,779.319","587,896.431","00 40 52.52","0.99969509","N/A","N/A","N/A","N/A","18TWL8789618779"
"35100","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7899915652","N404723.96963","40.7899915652","N404723.96963","-73.9657429531","W0735756.67463","-73.9657429531","W0735756.67463","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","69,218.390","302,891.339","227,094.000","993,736.000","227,094.454","993,737.987","00 01 20.66","0.99999545","N/A","UTM Zone 18","4,515,959.095","587,258.804","00 40 32.56","0.99969372","N/A","N/A","N/A","N/A","18TWL8725815959"
"35150","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8513947663","N405105.02116","40.8513947663","N405105.02116","-73.9361108685","W0735609.99913","-73.9361108685","W0735609.99913","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","76,038.608","305,387.351","249,470.000","1,001,925.000","249,470.499","1,001,927.004","00 02 30.44","0.99999490","N/A","UTM Zone 18","4,522,805.301","589,676.118","00 41 45.37","0.99969898","N/A","N/A","N/A","N/A","18TWL8967622805"
"35200","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7722667660","N404620.16036","40.7722667660","N404620.16036","-73.9805184670","W0735849.86648","-73.9805184670","W0735849.86648","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","67,249.682","301,644.704","220,635.000","989,646.000","220,635.441","989,647.979","00 00 45.87","0.99999582","N/A","UTM Zone 18","4,513,976.905","586,035.065","00 39 56.94","0.99969111","N/A","N/A","N/A","N/A","18TWL8603513976"
"35350","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8655581559","N405156.00936","40.8655581559","N405156.00936","-73.9197121250","W0735510.96365","-73.9197121250","W0735510.96365","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","77,612.598","306,768.707","254,634.000","1,006,457.000","254,634.509","1,006,459.013","00 03 09.05","0.99999494","N/A","UTM Zone 18","4,524,394.494","591,039.010","00 42 24.72","0.99970201","N/A","N/A","N/A","N/A","18TWL9103924394"
"35450","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7689833479","N404608.34005","40.7689833479","N404608.34005","-73.9505981901","W0735702.15348","-73.9505981901","W0735702.15348","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","66,886.055","304,170.892","219,442.000","997,934.000","219,442.439","997,935.996","00 01 56.33","0.99999590","N/A","UTM Zone 18","4,513,642.195","588,564.469","00 41 07.13","0.99969654","N/A","N/A","N/A","N/A","18TWL8856413642"
"35550","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7297110610","N404346.95982","40.7297110610","N404346.95982","-73.9967383138","W0735948.25793","-73.9967383138","W0735948.25793","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","62,523.749","300,275.540","205,130.000","985,154.000","205,130.410","985,155.970","00 00 07.68","0.99999710","N/A","UTM Zone 18","4,509,237.133","584,720.237","00 39 16.77","0.99968834","N/A","N/A","N/A","N/A","18TWL8472009237"
"35650","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7437007240","N404437.32261","40.7437007240","N404437.32261","-73.9905412890","W0735925.94864","-73.9905412890","W0735925.94864","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","64,077.318","300,798.882","210,227.000","986,871.000","210,227.420","986,872.974","00 00 22.27","0.99999662","N/A","UTM Zone 18","4,510,796.082","585,225.695","00 39 32.00","0.99968940","N/A","N/A","N/A","N/A","18TWL8522510796"
"35750","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7837516269","N404701.50586","40.7837516269","N404701.50586","-73.9715670772","W0735817.64148","-73.9715670772","W0735817.64148","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","68,525.273","302,400.000","224,820.000","992,124.000","224,820.450","992,125.984","00 01 06.95","0.99999557","N/A","UTM Zone 18","4,515,260.633","586,775.546","00 40 18.55","0.99969268","N/A","N/A","N/A","N/A","18TWL8677515260"
"35800","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7803473007","N404649.25028","40.7803473007","N404649.25028","-73.9595264994","W0735734.29540","-73.9595264994","W0735734.29540","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","68,147.625","303,416.510","223,581.000","995,459.000","223,581.447","995,460.991","00 01 35.30","0.99999564","N/A","UTM Zone 18","4,514,894.708","587,795.987","00 40 46.70","0.99969487","N/A","N/A","N/A","N/A","18TWL8779514894"
"35900","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7406458033","N404426.32489","40.7406458033","N404426.32489","-73.9903829420","W0735925.37859","-73.9903829420","W0735925.37859","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","63,738.075","300,812.294","209,114.000","986,915.000","209,114.418","986,916.974","00 00 22.65","0.99999672","N/A","UTM Zone 18","4,510,457.118","585,242.964","00 39 32.23","0.99968944","N/A","N/A","N/A","N/A","18TWL8524210457"
"36000","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7695467450","N404610.36828","40.7695467450","N404610.36828","-73.9682445204","W0735805.68027","-73.9682445204","W0735805.68027","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","66,947.930","302,681.026","219,645.000","993,046.000","219,645.439","993,047.986","00 01 14.77","0.99999588","N/A","UTM Zone 18","4,513,687.072","587,074.444","00 40 25.67","0.99969332","N/A","N/A","N/A","N/A","18TWL8707413687"
"36100","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7583291166","N404529.98482","40.7583291166","N404529.98482","-73.9814177268","W0735853.10382","-73.9814177268","W0735853.10382","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","65,701.905","301,569.114","215,557.000","989,398.000","215,557.431","989,399.979","00 00 43.76","0.99999618","N/A","UTM Zone 18","4,512,428.839","585,977.137","00 39 54.15","0.99969098","N/A","N/A","N/A","N/A","18TWL8597712428"
"36200","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7317531618","N404354.31138","40.7317531618","N404354.31138","-73.9968464589","W0735948.64725","-73.9968464589","W0735948.64725","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","62,750.521","300,266.396","205,874.000","985,124.000","205,874.412","985,125.970","00 00 07.43","0.99999702","N/A","UTM Zone 18","4,509,463.716","584,708.515","00 39 16.61","0.99968832","N/A","N/A","N/A","N/A","18TWL8470809463"
"36350","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7958644032","N404745.11185","40.7958644032","N404745.11185","-73.9427662514","W0735633.95851","-73.9427662514","W0735633.95851","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","69,871.577","304,830.175","229,237.000","1,000,097.000","229,237.458","1,000,099.000","00 02 14.77","0.99999535","N/A","UTM Zone 18","4,516,634.146","589,189.488","00 41 26.90","0.99969791","N/A","N/A","N/A","N/A","18TWL8918916634"
"36500","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7200358314","N404312.12899","40.7200358314","N404312.12899","-74.0012085246","W0740004.35069","-74.0012085246","W0740004.35069","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","61,449.327","299,897.892","201,605.000","983,915.000","201,605.403","983,916.968","-00 00 02.85","0.99999746","N/A","UTM Zone 18","4,508,158.814","584,354.961","00 39 05.81","0.99968758","N/A","N/A","N/A","N/A","18TWL8435408158"
"36600","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7169424041","N404300.99265","40.7169424041","N404300.99265","-73.9954619301","W0735943.66295","-73.9954619301","W0735943.66295","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","61,105.817","300,383.439","200,478.000","985,508.000","200,478.401","985,509.971","00 00 10.69","0.99999759","N/A","UTM Zone 18","4,507,820.959","584,844.237","00 39 19.16","0.99968860","N/A","N/A","N/A","N/A","18TWL8484407820"
"36700","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7100827548","N404236.29792","40.7100827548","N404236.29792","-73.9884467869","W0735918.40843","-73.9884467869","W0735918.40843","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","60,344.120","300,976.276","197,979.000","987,453.000","197,979.396","987,454.975","00 00 27.20","0.99999787","N/A","UTM Zone 18","4,507,066.294","585,445.522","00 39 35.31","0.99968986","N/A","N/A","N/A","N/A","18TWL8544507066"
"36950","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7678931000","N404604.41516","40.7678931000","N404604.41516","-73.9433606898","W0735636.09848","-73.9433606898","W0735636.09848","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","66,765.354","304,782.017","219,046.000","999,939.000","219,046.438","999,941.000","00 02 13.37","0.99999592","N/A","UTM Zone 18","4,513,528.501","589,176.747","00 41 24.10","0.99969788","N/A","N/A","N/A","N/A","18TWL8917613528"
"37300","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8221720374","N404919.81933","40.8221720374","N404919.81933","-73.9537996307","W0735713.67867","-73.9537996307","W0735713.67867","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","72,792.482","303,897.485","238,820.000","997,037.000","238,820.478","997,038.994","00 01 48.79","0.99999502","N/A","UTM Zone 18","4,519,543.353","588,223.830","00 41 02.25","0.99969580","N/A","N/A","N/A","N/A","18TWL8822319543"
"37450","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8045192870","N404816.26943","40.8045192870","N404816.26943","-73.9653236951","W0735755.16530","-73.9653236951","W0735755.16530","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","70,831.699","302,926.086","232,387.000","993,850.000","232,387.465","993,851.988","00 01 21.65","0.99999522","N/A","UTM Zone 18","4,517,572.209","587,275.147","00 40 34.26","0.99969375","N/A","N/A","N/A","N/A","18TWL8727517572"
"37950","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7305884151","N404350.11829","40.7305884151","N404350.11829","-73.9847196647","W0735904.99079","-73.9847196647","W0735904.99079","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","62,621.285","301,290.831","205,450.000","988,485.000","205,450.411","988,486.977","00 00 35.98","0.99999707","N/A","UTM Zone 18","4,509,346.192","585,734.039","00 39 45.05","0.99969047","N/A","N/A","N/A","N/A","18TWL8573409346"
"38150","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7778960632","N404640.42583","40.7778960632","N404640.42583","-73.9795960990","W0735846.54596","-73.9795960990","W0735846.54596","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","67,874.829","301,722.428","222,686.000","989,901.000","222,686.445","989,902.980","00 00 48.04","0.99999569","N/A","UTM Zone 18","4,514,602.706","586,105.637","00 39 59.38","0.99969126","N/A","N/A","N/A","N/A","18TWL8610514602"
"38250","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7782714472","N404641.77721","40.7782714472","N404641.77721","-73.9503746578","W0735701.34877","-73.9503746578","W0735701.34877","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","67,917.501","304,189.180","222,826.000","997,994.000","222,826.446","997,995.996","00 01 56.85","0.99999568","N/A","UTM Zone 18","4,514,673.473","588,570.998","00 41 08.12","0.99969656","N/A","N/A","N/A","N/A","18TWL8857014673"
"38300","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8472667744","N405050.16039","40.8472667744","N405050.16039","-73.9314088359","W0735553.07181","-73.9314088359","W0735553.07181","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","75,580.493","305,784.201","247,967.000","1,003,227.000","247,967.496","1,003,229.006","00 02 41.51","0.99999490","N/A","UTM Zone 18","4,522,351.881","590,078.053","00 41 56.23","0.99969987","N/A","N/A","N/A","N/A","18TWL9007822351"
"38650","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8013074264","N404804.70674","40.8013074264","N404804.70674","-73.9557537244","W0735720.71341","-73.9557537244","W0735720.71341","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","70,475.387","303,733.807","231,218.000","996,500.000","231,218.462","996,501.993","00 01 44.19","0.99999526","N/A","UTM Zone 18","4,517,225.237","588,086.635","00 40 56.62","0.99969550","N/A","N/A","N/A","N/A","18TWL8808617225"
"39200","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7718970650","N404618.82943","40.7718970650","N404618.82943","-73.9863528937","W0735910.87042","-73.9863528937","W0735910.87042","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","67,208.534","301,152.146","220,500.000","988,030.000","220,500.441","988,031.976","00 00 32.13","0.99999583","N/A","UTM Zone 18","4,513,930.160","585,543.159","00 39 43.21","0.99969007","N/A","N/A","N/A","N/A","18TWL8554313930"
"39400","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7716083762","N404617.79015","40.7716083762","N404617.79015","-73.9826956886","W0735857.70448","-73.9826956886","W0735857.70448","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","67,176.530","301,460.909","220,395.000","989,043.000","220,395.441","989,044.978","00 00 40.75","0.99999583","N/A","UTM Zone 18","4,513,901.686","585,852.172","00 39 51.79","0.99969072","N/A","N/A","N/A","N/A","18TWL8585213901"
"39550","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7858316881","N404708.99408","40.7858316881","N404708.99408","-73.9533445707","W0735712.04045","-73.9533445707","W0735712.04045","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","68,756.922","303,938.024","225,580.000","997,170.000","225,580.451","997,171.994","00 01 49.86","0.99999553","N/A","UTM Zone 18","4,515,509.726","588,310.367","00 41 01.52","0.99969599","N/A","N/A","N/A","N/A","18TWL8831015509"
"39550","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7858316852","N404708.99407","40.7858316852","N404708.99407","-73.9533373485","W0735712.01445","-73.9533373485","W0735712.01445","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","68,756.922","303,938.633","225,580.000","997,172.000","225,580.451","997,173.994","00 01 49.88","0.99999553","N/A","UTM Zone 18","4,515,509.733","588,310.976","00 41 01.53","0.99969599","N/A","N/A","N/A","N/A","18TWL8831015509"
"39650","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7547475581","N404517.09121","40.7547475581","N404517.09121","-73.9699877047","W0735811.95574","-73.9699877047","W0735811.95574","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","65,304.445","302,534.417","214,253.000","992,565.000","214,253.429","992,566.985","00 01 10.67","0.99999628","N/A","UTM Zone 18","4,512,042.521","586,946.611","00 40 20.85","0.99969305","N/A","N/A","N/A","N/A","18TWL8694612042"
"39750","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7675946237","N404603.34065","40.7675946237","N404603.34065","-73.9577905649","W0735728.04603","-73.9577905649","W0735728.04603","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","66,731.521","303,563.729","218,935.000","995,942.000","218,935.438","995,943.992","00 01 39.39","0.99999593","N/A","UTM Zone 18","4,513,480.800","587,959.288","00 40 50.15","0.99969523","N/A","N/A","N/A","N/A","18TWL8795913480"
"39800","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7821094912","N404655.59417","40.7821094912","N404655.59417","-73.9811149965","W0735852.01399","-73.9811149965","W0735852.01399","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","68,342.697","301,594.107","224,221.000","989,480.000","224,221.448","989,481.979","00 00 44.47","0.99999560","N/A","UTM Zone 18","4,515,068.940","585,972.032","00 39 56.02","0.99969097","N/A","N/A","N/A","N/A","18TWL8597215068"
"39950","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7910454787","N404727.76372","40.7910454787","N404727.76372","-73.9764321079","W0735835.15559","-73.9764321079","W0735835.15559","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","69,335.128","301,989.129","227,477.000","990,776.000","227,477.455","990,777.982","00 00 55.50","0.99999543","N/A","UTM Zone 18","4,516,065.507","586,355.596","00 40 07.47","0.99969179","N/A","N/A","N/A","N/A","18TWL8635516065"
"3SC26","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8469540775","N405049.03468","40.8469540775","N405049.03468","-73.9317452995","W0735554.28308","-73.9317452995","W0735554.28308","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","75,545.745","305,755.855","247,853.000","1,003,134.000","247,853.496","1,003,136.006","00 02 40.72","0.99999490","N/A","UTM Zone 18","4,522,316.822","590,050.114","00 41 55.42","0.99969981","N/A","N/A","N/A","N/A","18TWL9005022316"
"4ISL5","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7972073469","N404749.94645","40.7972073469","N404749.94645","-73.8877983302","W0735316.07399","-73.8877983302","W0735316.07399","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","70,025.197","309,468.936","229,741.000","1,015,316.000","229,741.459","1,015,318.031","00 04 24.20","0.99999532","N/A","UTM Zone 18","4,516,840.591","593,824.840","00 43 36.29","0.99970835","N/A","N/A","N/A","N/A","18TWL9382416840"
"40150","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7753159561","N404631.13744","40.7753159561","N404631.13744","-73.9350068268","W0735606.02458","-73.9350068268","W0735606.02458","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","67,590.145","305,486.716","221,752.000","1,002,251.000","221,752.444","1,002,253.005","00 02 33.04","0.99999575","N/A","UTM Zone 18","4,514,361.022","589,871.793","00 41 44.12","0.99969941","N/A","N/A","N/A","N/A","18TWL8987114361"
"40200","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7779058098","N404640.46092","40.7779058098","N404640.46092","-73.8990600493","W0735356.61618","-73.8990600493","W0735356.61618","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","67,880.620","308,521.006","222,705.000","1,012,206.000","222,705.445","1,012,208.024","00 03 57.68","0.99999569","N/A","UTM Zone 18","4,514,685.968","592,901.688","00 43 08.78","0.99970623","N/A","N/A","N/A","N/A","18TWL9290114685"
"40250","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7722555030","N404620.11981","40.7722555030","N404620.11981","-73.9068995002","W0735424.83820","-73.9068995002","W0735424.83820","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","67,252.426","307,859.893","220,644.000","1,010,037.000","220,644.441","1,010,039.020","00 03 39.22","0.99999582","N/A","UTM Zone 18","4,514,050.464","592,247.968","00 42 50.05","0.99970474","N/A","N/A","N/A","N/A","18TWL9224714050"
